Año,2010,2010.1,2010.2,2010.3,2011,2011.1,2011.2,2011.3,2012,2012.1,2012.2,2012.3,2013,2013.1,2013.2,2013.3,2014,2014.1,2014.2,2014.3,2015,2015.1,2015.2,2015.3,2016,2016.1,2016.2,2016.3,2017,2017.1,2017.2,2017.3,2018,2018.1,2018.2,2018.3,2019,2019.1,2019.2,2019.3,2020,2020.1,2020.2,2020.3,2021,2021.1,2021.2,2021.3,2022,2022.1,2022.2,2022.3,2023,2023.1
236 - Edificación,,-22545.875,-6317.209000000032,28152.14399999997,-50016.823999999906,59379.50699999998,32952.51099999994,60807.777,-90474.09699999995,21070.00199999998,39700.29799999995,-12116.013999999966,-60827.18200000003,5763.242000000086,4987.65399999998,38034.74199999997,-49385.91000000003,54225.349000000046,-17252.25899999996,63681.353999999934,-106955.468,78774.00600000005,90743.09799999988,-72899.49399999995,-37427.909999999916,72130.60399999993,4150.006999999983,35038.4090000001,-72653.96000000008,4997.670999999973,63071.13500000001,14002.456000000006,-47553.478,28308.078000000096,1688.2049999998417,-4433.098999999929,-3740.100000000093,-14587.171999999788,-38124.51600000006,20924.931999999913,-62559.505000000005,-328489.5519999999,188446.54999999993,116852.20000000007,-37408.65000000002,20924.67499999993,22338.36200000008,75.59499999997206,-16625.847999999998,16778.67299999995,-30184.06999999995,40971.81799999997,-16389.61599999992,26344.599999999977
237 - Construcción de obras de ingeniería civil,,15249.61500000002,10766.594999999972,40818.97399999999,-61427.36399999997,11495.989999999962,19302.049000000057,42992.41199999995,-74731.639,14740.068,26357.223999999987,31551.576,-73701.84099999999,21414.636000000028,24296.898999999976,45220.47000000003,-94060.84700000001,13363.37400000001,28970.429000000004,49097.023999999976,-83128.05599999998,713.8319999999949,35111.02899999998,32425.728999999992,-74627.81399999998,-6237.309999999998,335.28800000000047,37147.15699999998,-55154.639999999985,-21321.103999999992,11177.895999999979,47607.73200000002,-59315.36800000002,-5199.636999999988,1691.103999999992,20202.891000000003,-32394.342999999993,-7017.540000000008,4515.304999999993,-587.9089999999851,-28441.907999999996,-18656.742,1543.5209999999788,11175.793000000005,-8637.819999999978,2335.584999999992,12678.177999999985,11217.582000000024,-20124.70300000001,-1662.3950000000186,20516.938000000024,39054.225999999995,6007.332999999984,113841.26499999998
238 - Trabajos especializados para la construcción,,2696.459999999992,2461.323000000004,-3071.6140000000014,-773.255999999994,9172.748999999996,1550.077999999994,1437.953999999998,-6336.659999999989,11577.94600000001,1169.237999999983,-6668.114000000001,-6103.406999999992,3454.804999999993,1947.7219999999943,4615.561000000016,2309.1929999999993,1684.6659999999974,3528.548999999999,2247.920000000013,354.52899999998044,-2271.329999999987,-2193.4839999999967,9614.883000000002,2131.6119999999937,840.4769999999844,4719.303000000014,17794.54699999999,-5250.128999999986,173.30199999999604,-3534.5380000000005,8848.997000000003,6180.34699999998,-3760.5969999999797,4703.896999999997,-5881.198999999993,-8993.080000000016,984.5109999999986,-873.070000000007,-4287.160999999993,-1911.3299999999872,-44824.951,32193.96099999998,14484.415000000008,6885.133000000002,10998.728999999992,-18559.391999999993,8938.592999999993,4397.6600000000035,29588.811000000016,-26949.732000000018,9456.306000000011,-4745.0929999999935,11528.560999999987
311 - Industria alimentaria,,-34816.55900000001,-14176.751000000047,34710.12600000005,32246.587000000058,-40835.43000000005,2022.954000000027,31640.76099999994,33101.42000000004,-39921.74899999995,-19488.920000000042,47937.92000000004,10139.41499999992,-23157.155000000028,-24686.719999999972,41968.0,20858.201,-25314.91499999992,-31702.25800000003,37230.99599999993,42287.7080000001,-28892.867000000086,-31483.494999999995,35559.081000000006,33221.53600000008,-8333.0070000001,-39050.12799999991,47686.25099999993,33722.299,-40958.804000000004,-20599.516999999993,48032.195999999996,28911.486000000034,-17440.298000000068,-31898.638999999966,34851.793999999994,38794.24600000004,-22736.582999999984,-33253.648000000045,32070.447000000044,40480.56699999992,-49221.78999999992,-32546.93400000001,46666.98100000003,35309.015999999945,-21048.27099999995,-19747.65300000005,37611.56900000002,23618.812999999966,-11424.189000000013,-33441.80799999996,29159.314999999944,8196.76800000004,-24479.64599999995
312 - Industria de las bebidas y del tabaco,,32302.609999999986,1100.3999999999942,-4033.3219999999856,-16493.687000000005,31563.130999999994,-7704.101999999984,-7101.537000000011,-7944.722000000009,24598.712,-7661.666999999987,-5188.421999999991,-12582.595000000001,24076.50999999998,-2666.3399999999965,-7244.690000000002,-14042.481999999989,32319.737999999983,-2689.1820000000007,-9607.729999999981,-17533.551000000007,29875.936000000016,10043.780999999988,-4711.543000000005,-19480.688999999984,31987.75899999999,2655.929999999993,-5474.785999999993,-22227.81700000001,32973.831000000006,1237.1730000000098,-3991.5320000000065,-21850.992,38602.701,-3428.347999999998,-10088.091000000015,-14446.744000000006,32899.07900000003,1548.1239999999816,-13330.611999999994,-27040.369000000006,-27484.00899999999,68797.331,-10394.837,-28881.19200000001,32653.834000000003,13639.551999999996,-8695.026000000013,-22240.389999999985,30161.573000000004,14430.388999999966,-17061.44499999995,-34237.18300000002,20163.718999999983
313 - Fabricación de insumos textiles y acabado de textiles,,172.4559999999983,3403.6769999999997,-1076.7260000000024,-2195.056999999997,-1546.6399999999994,2263.883999999998,-1287.0,-154.90299999999843,207.0099999999984,2528.4789999999994,-819.6629999999968,-1996.8480000000018,802.1000000000022,512.1810000000005,-981.3370000000032,-80.25199999999677,-929.6750000000029,2638.7210000000014,-1085.0980000000018,170.49600000000282,862.8119999999981,1992.6950000000033,-2389.1790000000037,-179.28499999999985,1309.0090000000018,1244.0210000000006,-2928.196,1262.3109999999979,-636.8009999999995,1089.8739999999998,-2016.3770000000004,914.9310000000005,1469.0369999999966,456.75700000000506,-1826.5200000000004,-32.31500000000233,-336.9559999999983,-362.89900000000125,-1969.8970000000008,-890.864999999998,-16726.357,11541.3,2408.666000000001,670.0069999999978,2472.3430000000008,1828.023000000001,159.8169999999991,29.802999999999884,-645.6549999999988,-123.52900000000227,-3589.4869999999974,-326.6409999999996,-309.6560000000027
"314 - Fabricación de productos textiles, excepto prendas de vestir",,2173.7170000000006,-191.53499999999985,-21.941000000000713,-2075.3999999999996,1184.3349999999991,1937.7890000000007,-1600.434000000001,-1305.592999999999,1441.262999999999,1986.2500000000018,-1746.326000000001,-1715.6139999999996,2485.5330000000013,250.66699999999764,-2044.7649999999994,226.84399999999914,1279.2630000000008,850.8220000000001,-637.0410000000011,-1047.4889999999996,2646.414999999999,140.8000000000029,-1036.826000000001,168.5109999999986,1519.8719999999994,-558.6129999999976,-1083.7050000000017,-2289.2059999999983,1164.565999999999,469.3080000000009,23.36200000000099,-1013.4970000000012,2014.5609999999997,1133.8400000000001,-1301.8909999999996,-1531.3110000000015,309.5730000000003,538.9429999999993,-312.41300000000047,-659.7429999999986,-5238.761,5726.428,-389.8859999999986,151.64899999999943,6.880999999999403,1107.9840000000022,-812.4590000000007,-80.22500000000036,-565.3720000000012,501.4240000000009,-1436.7029999999995,1093.9599999999991,172.20199999999932
315 - Fabricación de prendas de vestir,,3454.940999999999,2357.1860000000015,-2812.123000000007,-6334.277999999998,1708.2350000000006,3864.190999999999,9.656000000002678,-3695.2160000000003,-593.9809999999998,7098.763999999996,-495.02999999999884,-8442.097999999998,4854.834999999999,6637.131000000001,-815.9100000000035,-5423.862999999998,-298.05799999999726,6976.0769999999975,-2399.854999999996,-5216.353999999999,2731.8009999999995,9125.457999999999,-2338.846000000005,-7205.6219999999885,2370.2649999999994,3881.232999999993,-1432.0660000000062,-2243.6089999999967,-492.1209999999992,3063.600000000006,-840.2070000000094,-4605.171999999991,5229.471999999994,2238.4660000000003,-288.28800000000047,-4195.953999999998,782.502999999997,-870.0120000000024,-2778.7919999999867,-10376.352000000006,-21928.442000000003,14440.791000000005,2191.127999999997,140.28399999999965,5685.429000000004,1984.6919999999955,1933.6960000000036,-4923.635999999999,3434.1849999999977,1183.6259999999966,-3363.4029999999984,-7126.938000000002,2813.284000000007
"316 - Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos",,-11.844000000004598,636.622000000003,-2096.796000000002,1218.3340000000026,-1395.3739999999998,1342.3849999999984,-938.4350000000013,3216.6650000000045,-2624.3020000000033,809.6650000000009,-1412.7230000000018,-306.4459999999999,876.755000000001,283.36399999999776,-925.788999999997,328.78199999999924,96.0560000000005,3046.1609999999964,-1774.215999999993,-83.1840000000011,75.41199999999662,1069.997000000003,-1359.6940000000031,-1030.1939999999995,1049.9090000000033,-659.4530000000013,-1162.2050000000017,300.3220000000001,-880.5529999999999,1104.3400000000001,-1103.0329999999994,-1392.0529999999999,2484.3849999999984,544.7620000000024,-1591.2230000000018,-937.0790000000015,932.0790000000015,306.8869999999988,-3757.2690000000002,-2561.1349999999984,-11793.583,8712.461000000001,579.3029999999999,454.0400000000009,1127.4889999999978,2467.7090000000026,-536.8840000000018,-62.00300000000061,484.65400000000227,2379.2829999999994,-1812.768,-363.15300000000207,113.72300000000178
321 - Industria de la madera,,5971.383999999998,-5540.040999999997,-38.21900000000096,1942.617000000002,5922.935999999994,-5952.443999999996,-2557.125,4269.625999999997,7852.965000000004,-5308.065999999999,29.312999999994645,-1317.0329999999958,3726.2419999999984,-3467.4449999999997,-886.8810000000012,-788.5659999999989,5394.557000000001,-4755.832999999999,-1474.3050000000003,3741.741000000002,3287.5679999999993,-4804.571000000004,47.925999999999476,799.3709999999992,4336.809000000001,-5217.258000000002,-618.8179999999993,3858.7580000000016,2166.243000000002,-3939.8740000000034,-2902.896999999997,3992.254000000001,1931.903999999995,-2966.0,-3087.926999999996,6503.506000000001,-2801.4579999999987,-575.0450000000055,-2891.663999999997,1641.9559999999983,-4941.440999999999,2498.7079999999987,1504.395000000004,3509.2339999999967,1963.7309999999998,-1818.0570000000007,-1364.726999999999,753.872000000003,892.4649999999965,-2832.2649999999994,-258.16300000000047,-787.4579999999987,-1811.7410000000018
322 - Industria del papel,,1897.7390000000014,-435.5200000000041,-1073.7100000000064,1365.5920000000042,-270.9860000000044,-421.1389999999956,-1245.0720000000001,3940.54800000001,1510.6559999999881,-309.6229999999923,-700.7980000000098,1216.8180000000139,844.5299999999988,-405.6490000000049,341.7649999999994,3238.320000000007,327.75999999999476,355.17699999999604,2162.646000000008,1491.7969999999914,-111.35099999999511,814.8910000000033,1576.8229999999894,2424.5820000000094,751.7319999999891,-1544.156999999992,817.0629999999946,4412.199000000008,-900.2960000000021,1126.524000000005,-1301.7950000000128,1792.5650000000023,2690.797000000006,-1160.2130000000034,-312.2859999999928,2596.629000000001,-2755.4050000000134,-1327.7409999999945,-2338.4560000000056,3735.494000000006,-9638.596999999994,3213.25,1266.3229999999894,2491.694000000003,6634.5090000000055,1811.353999999992,470.34000000001106,-1048.1110000000044,1846.4109999999928,482.2780000000057,-3480.3600000000006,17.543000000005122,-1580.423999999999
323 - Impresión e industrias conexas,,4243.851999999999,997.9730000000018,2226.626,-5948.379000000001,1630.3050000000003,2647.321,3175.941999999999,-8130.9310000000005,3689.1759999999995,1651.7360000000008,-2502.5519999999997,-4015.0699999999997,2371.2570000000014,585.994999999999,815.2749999999978,-4094.017,2245.6500000000015,1847.8640000000014,2722.0099999999984,-4383.6500000000015,645.6840000000011,945.2040000000015,2168.3719999999994,-3689.643,2651.776999999998,-115.66699999999764,200.8859999999986,-2254.172999999999,665.6179999999986,2389.9940000000024,514.6849999999977,-2981.428,3065.762999999999,-187.90199999999822,-668.5930000000008,-2791.816999999999,134.53199999999924,636.1980000000003,-1165.1599999999999,-1891.8240000000005,-1689.940999999999,1215.8600000000006,998.1659999999974,360.875,2918.2440000000024,1533.4729999999981,235.1020000000026,-2402.5560000000005,1231.7439999999988,1381.2429999999986,102.00800000000163,-3006.8640000000014,1512.7880000000005
324 - Fabricación de productos derivados del petróleo y del carbón,,1337.4180000000051,-10720.020000000019,-33113.90599999996,19821.62699999998,-1902.4459999999963,-332.75900000002,-1621.1399999999558,8916.524999999965,10973.063000000024,-18436.021000000008,1506.1049999999814,4967.271000000008,31823.636999999988,-24573.360999999975,-3242.253000000026,-13165.839999999967,23678.265000000014,-16431.003000000026,-27492.832999999984,-3523.9710000000196,700.0769999999902,4504.559000000008,-4194.116999999969,496.62999999994645,-8965.756999999983,-44116.72099999999,-20534.994999999995,32338.052999999985,-4217.899000000005,-57678.481,-26984.868999999977,7560.179000000004,35616.79199999999,-20772.439000000013,-33496.54199999999,7027.793999999994,20583.232000000018,6922.180999999982,-20757.49899999998,-9524.993000000017,23976.58600000001,-23137.701,6470.948000000004,39044.436999999976,-22677.697999999975,12662.872000000003,10170.185999999987,22435.997999999992,-7765.15399999998,2640.6289999999863,9904.540000000008,-1631.9619999999995,-4448.682000000001
325 - Industria química,,10547.226000000024,-10480.254000000015,-3984.6870000000345,-13492.070999999996,24873.05500000005,-9430.309000000008,-10717.04800000001,2231.31799999997,21978.032000000007,-11187.506999999983,-11981.444000000018,-4124.7089999999735,23610.21100000001,604.7839999999851,-16886.417000000016,-1465.701000000001,9737.66399999999,-3375.5349999999744,-5811.243000000017,-7418.734999999986,9739.406000000017,3324.619000000006,-11275.716000000015,-5521.511999999988,16558.37699999998,581.6599999999744,-17486.875,7087.330000000016,3581.113000000012,-4647.701000000001,-8485.853999999992,5174.417000000016,11052.203999999969,-8282.021000000008,-7725.130999999994,-7533.9070000000065,10270.112000000023,3949.387999999977,-13102.462,3962.4000000000233,-26247.226000000024,20404.234999999986,995.2470000000321,-5744.9070000000065,2942.222000000009,19578.523999999976,232.24200000002747,3739.1599999999744,-518.9230000000098,402.02900000003865,-11994.027999999991,22685.621999999974,-26009.217000000004
326 - Industria del plástico y del hule,,6332.323000000004,5221.7119999999995,-4255.440999999992,3744.527999999991,2736.720000000001,5942.069000000003,-5349.513999999996,8390.266999999993,4726.596000000005,271.7129999999888,-7620.005999999994,-3777.903999999995,5698.580000000002,-1600.1889999999985,-6930.566000000006,7174.641000000003,3488.298999999999,470.8489999999874,-2385.314999999988,6324.498000000007,1372.4059999999881,3546.4290000000037,-3682.4530000000086,6178.7119999999995,2785.0250000000233,635.6039999999921,-5703.447000000015,7172.879000000015,-506.89199999999255,217.63799999997718,-4762.571999999986,4485.244999999995,6419.622000000003,-788.890000000014,-4809.309999999998,3110.6119999999937,822.085000000021,1076.4519999999902,-12493.546999999991,5668.641999999993,-36044.070999999996,39208.282999999996,1268.350999999995,8621.850999999995,4776.251000000018,2251.770999999979,-6015.177999999985,6233.709999999992,2175.1790000000037,995.6549999999988,-8491.407999999996,1040.1719999999914,1340.8950000000186
327 - Fabricación de productos a base de minerales no metálicos,,13748.32299999999,-3078.035999999993,4446.473999999987,-6539.304000000004,12709.925000000017,-4994.694000000018,4729.181000000011,-4997.424999999988,5910.801999999996,2366.6410000000033,-4000.828999999998,-10731.195999999996,8131.103999999992,-3406.7520000000077,1083.5389999999898,-1355.3469999999797,6951.376999999979,1826.3420000000042,1328.5629999999946,-377.1569999999774,7733.823999999993,2105.9260000000068,-2407.853000000003,-5656.84600000002,12474.822000000015,-988.3340000000026,-2287.8029999999853,-3843.862000000023,3784.738000000012,-2181.3889999999956,1018.734999999986,-3385.375,6868.948999999993,-1304.600999999995,-5301.802999999985,-3402.939000000013,6652.858999999997,-1338.4249999999884,-3926.7330000000075,-877.698000000004,-25017.406999999992,29567.76299999999,6599.218000000023,-1781.960000000021,8143.47100000002,-4654.415999999997,940.9510000000009,-971.2180000000226,3644.844000000012,-1262.8399999999965,2630.9619999999995,-5471.065999999992,865.9549999999872
331 - Industrias metálicas básicas,,9301.116000000009,692.945000000007,-12920.526000000013,4509.847999999998,6066.491999999998,7492.768000000011,-4812.410999999993,14327.332000000024,-497.0460000000312,-2020.1760000000068,-16498.541999999987,7759.923999999999,-1324.8770000000077,3314.8360000000102,-9071.766000000003,35379.48299999998,-2041.5409999999683,-6511.544999999984,7245.962999999989,-8425.861000000034,3201.0650000000023,6327.438000000024,-17249.46000000002,9103.027999999991,-2829.1169999999693,-2004.8170000000391,3559.4130000000005,14607.18100000004,-8577.673999999999,-1914.0900000000256,-8257.571999999986,-3468.1410000000033,6362.706000000006,-16019.352000000014,-10822.092000000004,15342.931000000011,-8539.937999999995,3892.1509999999835,-15462.470000000001,10173.931000000011,-36060.12700000001,11698.048999999999,23976.774000000005,3855.997000000003,6430.71100000001,-4199.869000000006,6014.611999999994,3615.0710000000254,8199.805999999982,-14596.776000000013,16335.478999999992,233.774000000034,-11322.023000000045
332 - Fabricación de productos metálicos,,8750.098999999987,13802.782000000007,-7358.146000000008,1781.088000000018,564.5699999999779,12762.647000000026,-3282.987000000023,-4013.810999999987,2520.464000000007,9676.722999999998,-8780.705000000016,-20221.945999999996,10791.205000000016,770.9799999999814,-7476.636999999988,4948.484999999986,5179.56700000001,9290.366999999998,-3111.587999999989,4276.388999999996,1970.6110000000044,2141.0599999999977,-5814.804000000004,1240.3929999999818,1632.6140000000014,98.41200000001118,638.5009999999893,-144.2709999999788,-7154.555000000022,-3317.5009999999893,-6364.677999999985,2061.1539999999804,7862.793999999994,-3514.93299999999,-2182.078999999998,1815.7609999999986,5079.125999999989,825.25900000002,-3763.847000000009,792.7909999999974,-47233.178,51979.618,2850.5689999999886,6003.090000000026,-2317.448000000004,-1715.4530000000086,-3250.923999999999,2950.527000000002,-2650.8000000000175,1017.8190000000177,-5190.948000000004,5052.116000000009,9185.074999999983
333 - Fabricación de maquinaria y equipo,,17266.051999999996,7824.916999999987,3846.9070000000065,-5603.527999999991,11507.829999999987,1315.7050000000163,-2867.1389999999956,19798.65299999999,-4608.847999999998,-15769.447000000015,-12445.462999999989,1057.695000000007,3676.329999999987,-8957.600000000006,-12435.677999999985,13790.950000000012,2173.389999999985,2075.518000000011,-8829.741999999998,7742.02899999998,1.9830000000074506,2501.146000000008,-10491.986000000004,5875.4499999999825,11678.106000000029,-16290.982000000018,1990.2209999999905,12822.430000000022,4574.614999999991,2853.6449999999895,-8201.810999999987,6867.481,8707.505000000005,-4168.698000000004,-4319.353999999992,8137.780999999988,354.9539999999979,-1725.6730000000098,-25498.786999999982,1509.298999999999,-37502.81,19294.062999999995,15762.497000000003,2779.247000000003,15035.271999999997,7996.373999999982,-5133.427999999985,4272.5229999999865,8371.987000000023,6090.652000000002,-2256.4010000000126,3232.890000000014,633.1669999999867
